MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.diablotools.com/products/DT206B,https://www.diablotools.com/products/DT206B,https://www.diablotools.com/documents/Diablo_DT206B_Specification_Sheet.pdf,https://www.diablotools.com/manuals/Diablo_DT206B_Installation_Manual.pdf,,,,,,,,DT206B,"DT206B 6"" #20 Torx Drive Bit",,,Diablo,Freud Inc (2435),"Freud America, Inc.",Diablo®,Diablo,DT206B,,"Tools & Hardware > Fastening Tools > Bits, Sockets & Wrenches","Freud America, Inc. Diablo® Fastening Tool / Bit Model DT206B",FASTENING TOOL / BIT,Diablo® DT206B Fastening Tool / Bit,"Diablo® Fastening Tool / Bit, Part Number: DT206B",Diablo® DT206B Fastening Tool / Bit,"High performance Diablo® Fastening Tool / Bit engineered for industrial, commercial, and professional applications.",Engineered by Diablo® for high durability and performance.,Compatible with standard Fastening Tool / Bit operations.,Manufacturer Part Number: DT206B,,,,,,,,,,,,,,,,,,,,,,,Fastening Tool / Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Diablo_DT206B.jpg,,,,,,,,,Diablo_DT206B_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.diablotools.com/products/DT252B,https://www.diablotools.com/products/DT252B,https://www.diablotools.com/documents/Diablo_DT252B_Specification_Sheet.pdf,https://www.diablotools.com/manuals/Diablo_DT252B_Installation_Manual.pdf,,,,,,,,DT252B,"DT252B 2"" #25 Trox Drive Bit",,,Diablo,Freud Inc (2435),"Freud America, Inc.",Diablo®,Diablo,DT252B,,"Tools & Hardware > Fastening Tools > Bits, Sockets & Wrenches","Freud America, Inc. Diablo® Fastening Tool / Bit Model DT252B",FASTENING TOOL / BIT,Diablo® DT252B Fastening Tool / Bit,"Diablo® Fastening Tool / Bit, Part Number: DT252B",Diablo® DT252B Fastening Tool / Bit,"High performance Diablo® Fastening Tool / Bit engineered for industrial, commercial, and professional applications.",Engineered by Diablo® for high durability and performance.,Compatible with standard Fastening Tool / Bit operations.,Manufacturer Part Number: DT252B,,,,,,,,,,,,,,,,,,,,,,,Fastening Tool / Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Diablo_DT252B.jpg,,,,,,,,,Diablo_DT252B_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.diablotools.com/products/DT2535B,https://www.diablotools.com/products/DT2535B,https://www.diablotools.com/documents/Diablo_DT2535B_Specification_Sheet.pdf,https://www.diablotools.com/manuals/Diablo_DT2535B_Installation_Manual.pdf,,,,,,,,DT2535B,"DT2535B 3-1/4"" #25 Torx Drive - Bit",,,Diablo,Freud Inc (2435),"Freud America, Inc.",Diablo®,Diablo,DT2535B,,"Tools & Hardware > Fastening Tools > Bits, Sockets & Wrenches","Freud America, Inc. Diablo® Fastening Tool / Bit Model DT2535B",FASTENING TOOL / BIT,Diablo® DT2535B Fastening Tool / Bit,"Diablo® Fastening Tool / Bit, Part Number: DT2535B",Diablo® DT2535B Fastening Tool / Bit,"High performance Diablo® Fastening Tool / Bit engineered for industrial, commercial, and professional applications.",Engineered by Diablo® for high durability and performance.,Compatible with standard Fastening Tool / Bit operations.,Manufacturer Part Number: DT2535B,,,,,,,,,,,,,,,,,,,,,,,Fastening Tool / Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Diablo_DT2535B.jpg,,,,,,,,,Diablo_DT2535B_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.diablotools.com/products/DT256B,https://www.diablotools.com/products/DT256B,https://www.diablotools.com/documents/Diablo_DT256B_Specification_Sheet.pdf,https://www.diablotools.com/manuals/Diablo_DT256B_Installation_Manual.pdf,,,,,,,,DT256B,"DT256B 6"" #25 Torx Drive Bit",,,Diablo,Freud Inc (2435),"Freud America, Inc.",Diablo®,Diablo,DT256B,,"Tools & Hardware > Fastening Tools > Bits, Sockets & Wrenches","Freud America, Inc. Diablo® Fastening Tool / Bit Model DT256B",FASTENING TOOL / BIT,Diablo® DT256B Fastening Tool / Bit,"Diablo® Fastening Tool / Bit, Part Number: DT256B",Diablo® DT256B Fastening Tool / Bit,"High performance Diablo® Fastening Tool / Bit engineered for industrial, commercial, and professional applications.",Engineered by Diablo® for high durability and performance.,Compatible with standard Fastening Tool / Bit operations.,Manufacturer Part Number: DT256B,,,,,,,,,,,,,,,,,,,,,,,Fastening Tool / Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Diablo_DT256B.jpg,,,,,,,,,Diablo_DT256B_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.diablotools.com/products/DT302B,https://www.diablotools.com/products/DT302B,https://www.diablotools.com/documents/Diablo_DT302B_Specification_Sheet.pdf,https://www.diablotools.com/manuals/Diablo_DT302B_Installation_Manual.pdf,,,,,,,,DT302B,"DT302B 2"" #30 Torx Drive Bit",,,Diablo,Freud Inc (2435),"Freud America, Inc.",Diablo®,Diablo,DT302B,,"Tools & Hardware > Fastening Tools > Bits, Sockets & Wrenches","Freud America, Inc. Diablo® Fastening Tool / Bit Model DT302B",FASTENING TOOL / BIT,Diablo® DT302B Fastening Tool / Bit,"Diablo® Fastening Tool / Bit, Part Number: DT302B",Diablo® DT302B Fastening Tool / Bit,"High performance Diablo® Fastening Tool / Bit engineered for industrial, commercial, and professional applications.",Engineered by Diablo® for high durability and performance.,Compatible with standard Fastening Tool / Bit operations.,Manufacturer Part Number: DT302B,,,,,,,,,,,,,,,,,,,,,,,Fastening Tool / Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Diablo_DT302B.jpg,,,,,,,,,Diablo_DT302B_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.diablotools.com/products/DT402B,https://www.diablotools.com/products/DT402B,https://www.diablotools.com/documents/Diablo_DT402B_Specification_Sheet.pdf,https://www.diablotools.com/manuals/Diablo_DT402B_Installation_Manual.pdf,,,,,,,,DT402B,"DT402B 2"" #40 Torx Drive Bit",,,Diablo,Freud Inc (2435),"Freud America, Inc.",Diablo®,Diablo,DT402B,,"Tools & Hardware > Fastening Tools > Bits, Sockets & Wrenches","Freud America, Inc. Diablo® Fastening Tool / Bit Model DT402B",FASTENING TOOL / BIT,Diablo® DT402B Fastening Tool / Bit,"Diablo® Fastening Tool / Bit, Part Number: DT402B",Diablo® DT402B Fastening Tool / Bit,"High performance Diablo® Fastening Tool / Bit engineered for industrial, commercial, and professional applications.",Engineered by Diablo® for high durability and performance.,Compatible with standard Fastening Tool / Bit operations.,Manufacturer Part Number: DT402B,,,,,,,,,,,,,,,,,,,,,,,Fastening Tool / Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Diablo_DT402B.jpg,,,,,,,,,Diablo_DT402B_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.diablotools.com/products/DDWSSB,https://www.diablotools.com/products/DDWSSB,https://www.diablotools.com/documents/Diablo_DDWSSB_Specification_Sheet.pdf,https://www.diablotools.com/manuals/Diablo_DDWSSB_Installation_Manual.pdf,,,,,,,,DDWSSB,DDWSSB #2 Drywall Screw Setter,,,Diablo,Freud Inc (2435),"Freud America, Inc.",Diablo®,Diablo,DDWSSB,,"Tools & Hardware > Fastening Tools > Bits, Sockets & Wrenches","Freud America, Inc. Diablo® Fastening Tool / Bit Model DDWSSB",FASTENING TOOL / BIT,Diablo® DDWSSB Fastening Tool / Bit,"Diablo® Fastening Tool / Bit, Part Number: DDWSSB",Diablo® DDWSSB Fastening Tool / Bit,"High performance Diablo® Fastening Tool / Bit engineered for industrial, commercial, and professional applications.",Engineered by Diablo® for high durability and performance.,Compatible with standard Fastening Tool / Bit operations.,Manufacturer Part Number: DDWSSB,,,,,,,,,,,,,,,,,,,,,,,Fastening Tool / Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Diablo_DDWSSB.jpg,,,,,,,,,Diablo_DDWSSB_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.makitatools.com/products/191V02-0,https://www.makitatools.com/products/191V02-0,https://www.makitatools.com/documents/Makita_191V02-0_Specification_Sheet.pdf,https://www.makitatools.com/manuals/Makita_191V02-0_Installation_Manual.pdf,,,,,,,,191V02-0,191V02-0 Makita #2 Phillips Bit 5pk,,,,Makita Usa Inc (5142),Makita USA Inc.,Makita®,Makita,191V02-0,,"Industrial Supplies & Equipment > Maintenance, Repair & Operations",Makita USA Inc. Makita® Industrial Equipment Model 191V02-0,INDUSTRIAL EQUIPMENT,Makita® 191V02-0 Industrial Equipment,"Makita® Industrial Equipment, 5 pcs, Part Number: 191V02-0",Makita® 191V02-0 Industrial Equipment,"High performance Makita® Industrial Equipment engineered for industrial, commercial, and professional applications.",Engineered by Makita® for high durability and performance.,Compatible with standard Industrial Equipment operations.,Manufacturer Part Number: 191V02-0,,,,,,,,,,,,,,,,,,,,,,,Industrial Equipment,Package Quantity,5,pcs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Makita_191V02-0.jpg,,,,,,,,,Makita_191V02-0_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.makitatools.com/products/XTS02Z,https://www.makitatools.com/products/XTS02Z,https://www.makitatools.com/documents/Makita_XTS02Z_Specification_Sheet.pdf,https://www.makitatools.com/manuals/Makita_XTS02Z_Installation_Manual.pdf,,,,,,,,XTS02Z,"XTS02Z Makita 18V 1/4"" Narrow Crown Stapler 18GA",,,,Makita Usa Inc (5142),Makita USA Inc.,Makita®,Makita,XTS02Z,,Tools & Hardware > Power Tools > Specialty Power Tools,Makita USA Inc. Makita® Power Tool Model XTS02Z,POWER TOOL 18,Makita® XTS02Z Power Tool 18,"Makita® Power Tool, 18 V, Part Number: XTS02Z",Makita® XTS02Z Power Tool 18,"High performance Makita® Power Tool engineered for industrial, commercial, and professional applications.",Engineered by Makita® for high durability and performance.,Compatible with standard Power Tool operations.,Manufacturer Part Number: XTS02Z,,,,,,,,,,,,,,,,,,,,,,,Power Tool,Voltage Rating,18,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Makita_XTS02Z.jpg,,,,,,,,,Makita_XTS02Z_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.dewalt.com/products/DCF809D1,https://www.dewalt.com/products/DCF809D1,https://www.dewalt.com/documents/Dewalt_DCF809D1_Specification_Sheet.pdf,https://www.dewalt.com/manuals/Dewalt_DCF809D1_Installation_Manual.pdf,,,,,,,,DCF809D1,"DCF809D1 Dewalt Atomic 20V 1/4"" Impact Driver Kit",,,DEWALT,Black & Decker/dewlt (2585),Stanley Black & Decker,DEWALT®,DEWALT,DCF809D1,,Tools & Hardware > Power Tools > Drills & Drivers,"Stanley Black & Decker, DEWALT®, Drill / Impact Driver, DCF809D1, 20",DRILL / IMPACT DRIVER 20,DEWALT® DCF809D1 Drill / Impact Driver 20,"DEWALT® Drill / Impact Driver, 20 V, Part Number: DCF809D1",DEWALT® DCF809D1 Drill / Impact Driver 20,"High performance DEWALT® Drill / Impact Driver engineered for industrial, commercial, and professional applications.",Engineered by DEWALT® for high durability and performance.,Compatible with standard Drill / Impact Driver operations.,Manufacturer Part Number: DCF809D1,,,,,,,,,,,,,,,,,,,,,,,Drill / Impact Driver,Voltage Rating,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,DEWALT_DCF809D1.jpg,,,,,,,,,DEWALT_DCF809D1_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.milwaukeetool.com/products/2761-20,https://www.milwaukeetool.com/products/2761-20,https://www.milwaukeetool.com/documents/Milwaukee_2761-20_Specification_Sheet.pdf,https://www.milwaukeetool.com/manuals/Milwaukee_2761-20_Installation_Manual.pdf,,,,,,,,2761-20,"2761-20 Milw M18 1/4"" Hex Hydraulic Driver",,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp.,Milwaukee®,Milwaukee,2761-20,,Tools & Hardware > Power Tools > Drills & Drivers,"Milwaukee Electric Tool Corp., Milwaukee®, Drill / Impact Driver, 2761-20",DRILL / IMPACT DRIVER,Milwaukee® 2761-20 Drill / Impact Driver,"Milwaukee® Drill / Impact Driver, Part Number: 2761-20",Milwaukee® 2761-20 Drill / Impact Driver,"High performance Milwaukee® Drill / Impact Driver engineered for industrial, commercial, and professional applications.",Engineered by Milwaukee® for high durability and performance.,Compatible with standard Drill / Impact Driver operations.,Manufacturer Part Number: 2761-20,,,,,,,,,,,,,,,,,,,,,,,Drill / Impact Driver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Milwaukee_2761-20.jpg,,,,,,,,,Milwaukee_2761-20_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.milwaukeetool.com/products/2761-22,https://www.milwaukeetool.com/products/2761-22,https://www.milwaukeetool.com/documents/Milwaukee_2761-22_Specification_Sheet.pdf,https://www.milwaukeetool.com/manuals/Milwaukee_2761-22_Installation_Manual.pdf,,,,,,,,2761-22,2761-22 Milw M18 Surge Kit,,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp.,Milwaukee®,Milwaukee,2761-22,,"Industrial Supplies & Equipment > Maintenance, Repair & Operations","Milwaukee Electric Tool Corp., Milwaukee®, Industrial Equipment, 2761-22",INDUSTRIAL EQUIPMENT,Milwaukee® 2761-22 Industrial Equipment,"Milwaukee® Industrial Equipment, Part Number: 2761-22",Milwaukee® 2761-22 Industrial Equipment,"High performance Milwaukee® Industrial Equipment engineered for industrial, commercial, and professional applications.",Engineered by Milwaukee® for high durability and performance.,Compatible with standard Industrial Equipment operations.,Manufacturer Part Number: 2761-22,,,,,,,,,,,,,,,,,,,,,,,Industrial Equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Milwaukee_2761-22.jpg,,,,,,,,,Milwaukee_2761-22_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.milwaukeetool.com/products/3450-20,https://www.milwaukeetool.com/products/3450-20,https://www.milwaukeetool.com/documents/Milwaukee_3450-20_Specification_Sheet.pdf,https://www.milwaukeetool.com/manuals/Milwaukee_3450-20_Installation_Manual.pdf,,,,,,,,3450-20,3450-20 Milw M12 Impact Driver - Brushless Compact (Bare),,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp.,Milwaukee®,Milwaukee,3450-20,,Tools & Hardware > Power Tools > Drills & Drivers,"Milwaukee Electric Tool Corp., Milwaukee®, Drill / Impact Driver, 3450-20",DRILL / IMPACT DRIVER,Milwaukee® 3450-20 Drill / Impact Driver,"Milwaukee® Drill / Impact Driver, Part Number: 3450-20",Milwaukee® 3450-20 Drill / Impact Driver,"High performance Milwaukee® Drill / Impact Driver engineered for industrial, commercial, and professional applications.",Engineered by Milwaukee® for high durability and performance.,Compatible with standard Drill / Impact Driver operations.,Manufacturer Part Number: 3450-20,,,,,,,,,,,,,,,,,,,,,,,Drill / Impact Driver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Milwaukee_3450-20.jpg,,,,,,,,,Milwaukee_3450-20_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.kregtool.com/products/KPTDV025A,https://www.kregtool.com/products/KPTDV025A,https://www.kregtool.com/documents/Kreg_KPTDV025A_Specification_Sheet.pdf,https://www.kregtool.com/manuals/Kreg_KPTDV025A_Installation_Manual.pdf,,,,,,,,KPTDV025A,KPTDV025A Kreg 20V Ionic Compact Impact Driver,,,,Kreg Tool Company (KRETO),Kreg Tool Company,Kreg®,Kreg,KPTDV025A,,Tools & Hardware > Power Tools > Drills & Drivers,"Kreg Tool Company, Kreg®, Drill / Impact Driver, KPTDV025A, 20",DRILL / IMPACT DRIVER 20,Kreg® KPTDV025A Drill / Impact Driver 20,"Kreg® Drill / Impact Driver, 20 V, Part Number: KPTDV025A",Kreg® KPTDV025A Drill / Impact Driver 20,"High performance Kreg® Drill / Impact Driver engineered for industrial, commercial, and professional applications.",Engineered by Kreg® for high durability and performance.,Compatible with standard Drill / Impact Driver operations.,Manufacturer Part Number: KPTDV025A,,,,,,,,,,,,,,,,,,,,,,,Drill / Impact Driver,Voltage Rating,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Kreg_KPTDV025A.jpg,,,,,,,,,Kreg_KPTDV025A_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
